year,district_name,block_name,village_name,Boron,Copper,Electrical Conductivity,Iron,Manganese,Nitrogen,Organic Carbon,Phosphorus,Potassium,Soil Ph,Sulphur,Zinc,nutrients_available,coverage_percentage
2024-25,Viluppuram,Vanur,Idaichcheri,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Idaiyapattu,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Viluppuram,Vanur,Ilvampattu,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Iveli,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2024-25,Viluppuram,Vanur,Kadagampattu,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2024-25,Viluppuram,Vanur,Kaluperumbakkam,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Kanjimangalam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Karasanur,114,114,114,114,114,114,114,114,114,114,114,114,12,100.0
2024-25,Viluppuram,Vanur,Karattai,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Katrambakkam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Kayalmedu,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Kenippattu,68,68,68,68,68,68,68,68,68,68,68,68,12,100.0
2024-25,Viluppuram,Vanur,Kilappakkam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Kiliyanur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Kiliyanur West,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vanur,Kilkoothapakkam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vanur,Kodippakkam (Ten),5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Kodur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Koluveri,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Komadippattu,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Kondalamkuppam,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Kondamur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Korakkeni,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Viluppuram,Vanur,Kumalampattu,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vanur,Kunnam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vanur,Mattur,5,5,5,5,5,5,5,5,5,4,5,5,12,100.0
2024-25,Viluppuram,Vanur,Murukkam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vanur,Nallavur,19,19,19,19,19,19,19,19,19,19,19,19,12,100.0
2024-25,Viluppuram,Vanur,Nemili (V),101,101,100,101,101,101,101,101,101,99,101,101,12,100.0
2024-25,Viluppuram,Vanur,Nesal,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Olagapuram,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Olundiyappattu,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Ottai,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vanur,Parangani,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Viluppuram,Vanur,Parikkalpattu,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Perambai,17,17,17,17,17,17,17,17,17,17,17,17,12,100.0
2024-25,Viluppuram,Vanur,Peravur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Perumbakkam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Pombur,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2024-25,Viluppuram,Vanur,Ponnampundi,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Pudukkuppam,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2024-25,Viluppuram,Vanur,Pulichapallam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vanur,Rayattai,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Royapudupakkam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Semangalam,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Sengamedu,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Siruvai,129,129,129,129,129,129,129,129,129,129,129,129,12,100.0
2024-25,Viluppuram,Vanur,Siruvalur (Ten),41,41,41,41,41,41,41,41,41,41,41,41,12,100.0
2024-25,Viluppuram,Vanur,T. Parangani,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Tailapuram,19,19,18,19,19,19,19,19,19,19,19,19,12,100.0
2024-25,Viluppuram,Vanur,Talaiganikuppam,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2024-25,Viluppuram,Vanur,Terkunam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vanur,Tiruvaikkarai,111,111,111,111,111,111,111,111,111,111,111,111,12,100.0
2024-25,Viluppuram,Vanur,Tollamur,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vanur,Toruvai,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vanur,Uppuvelur,124,123,124,123,123,124,124,124,124,124,124,124,12,100.0
2024-25,Viluppuram,Vanur,V. Pudupakkam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vanur,Vanur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vanur,Vengaram,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vanur,Vilvanatham,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vikravandi,Aasur North,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vikravandi,Arasalapuram,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Avadaiyarpattu,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Viluppuram,Vikravandi,Ayyur Agaram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vikravandi,Brahmadesam,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vikravandi,Chinnatachachur,54,54,54,54,54,54,54,54,54,54,54,54,12,100.0
2024-25,Viluppuram,Vikravandi,Echchanguppam,100,94,100,100,99,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vikravandi,Ennayiram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Esalam,41,41,41,41,41,41,41,41,41,41,41,41,12,100.0
2024-25,Viluppuram,Vikravandi,Kappiyampuliyur,19,19,19,19,19,19,19,19,19,19,19,19,12,100.0
2024-25,Viluppuram,Vikravandi,Kasbakaranai,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Kayattur,100,99,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vikravandi,Konkarambundi,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Kottiyampundi,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Kuchchippalaiyam (Vada),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vikravandi,Kundalappuliyur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Kuttampundi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vikravandi,Maduraipakkam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Mandagapattu (E),3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vikravandi,Melkondai,25,25,25,25,25,25,25,25,25,25,25,25,12,100.0
2024-25,Viluppuram,Vikravandi,Mundiyambakkam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Mungilpattu,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Muttatur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Nagar,100,99,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Viluppuram,Vikravandi,Nandivadi,37,38,38,38,38,38,38,38,38,38,38,38,12,100.0
2024-25,Viluppuram,Vikravandi,Narasinganur,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2024-25,Viluppuram,Vikravandi,Nemur,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Viluppuram,Vikravandi,Orathur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Pagandai,56,56,56,56,56,56,56,56,56,56,56,56,12,100.0
2024-25,Viluppuram,Vikravandi,Panaiyapuram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Panappakkam,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Pappanapattu,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Pidaripattu,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Pundi,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Viluppuram,Vikravandi,Pungunam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Radhapuram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Reddikuppam,15,16,15,16,16,16,16,16,16,16,16,16,12,100.0
2024-25,Viluppuram,Vikravandi,S. Kolapakkam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Salai (Vikravandi),2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Sattanur,39,39,39,39,39,39,39,39,39,39,39,39,12,100.0
2024-25,Viluppuram,Vikravandi,Senji Kunnathur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Senjipudur,102,101,102,102,102,102,102,102,102,102,102,102,12,100.0
2024-25,Viluppuram,Vikravandi,Seyyaduvinnan,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Siruvallikuppam,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Tennavarayanbattu,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Tenpair,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Viluppuram,Vikravandi,Thirunandipuram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Thumbur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2024-25,Viluppuram,Vikravandi,Toravi,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vikravandi,Veliyandal,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Viluppuram,Vikravandi,Vembi,11,11,11,11,11,11,11,11,11,11,11,11,12,100.0
2024-25,Viluppuram,Vikravandi,Vettukkadu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2024-25,Virudhunagar,Aruppukottai,Amanakkunatham,120,120,120,120,120,120,120,120,120,120,120,120,12,100.0
2024-25,Virudhunagar,Aruppukottai,Ambelatheve Natham,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Virudhunagar,Aruppukottai,Aruppukottai,11,11,11,11,11,11,11,11,11,11,11,11,12,100.0
2024-25,Virudhunagar,Aruppukottai,Athipatti (Ct),101,101,101,101,101,101,101,101,101,101,100,101,12,100.0
2024-25,Virudhunagar,Aruppukottai,Chettikurichi,108,108,107,108,108,107,107,107,107,107,107,108,12,100.0
2024-25,Virudhunagar,Aruppukottai,Chettipatti,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2024-25,Virudhunagar,Aruppukottai,Gopalapuram,140,140,140,133,140,140,140,140,140,140,140,130,12,100.0
2024-25,Virudhunagar,Aruppukottai,Kanjanaiyakkenpatti,157,158,158,158,158,158,158,158,158,158,158,158,12,100.0
2024-25,Virudhunagar,Aruppukottai,Kattangudi,10,10,10,10,10,10,10,9,10,10,10,10,12,100.0
2024-25,Virudhunagar,Aruppukottai,Kotthiparai,146,146,146,146,146,146,146,146,146,146,146,145,12,100.0
2024-25,Virudhunagar,Aruppukottai,Kovilangulam,108,107,108,108,108,108,108,108,108,108,108,108,12,100.0
2024-25,Virudhunagar,Aruppukottai,Kullursandai (Ct),101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2024-25,Virudhunagar,Aruppukottai,Kurundamadam,31,31,31,31,31,31,31,31,31,31,31,31,12,100.0
2024-25,Virudhunagar,Aruppukottai,Kurunjakulam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Virudhunagar,Aruppukottai,Mettuthottiyangulam,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Virudhunagar,Aruppukottai,P.Andipatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Aruppukottai,Palavanatham,109,109,109,109,109,109,109,109,109,109,109,109,12,100.0
2024-25,Virudhunagar,Aruppukottai,Palayampatti (Ct),4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Virudhunagar,Aruppukottai,Pandalkudi,137,137,138,138,138,138,138,138,138,138,138,137,12,100.0
2024-25,Virudhunagar,Aruppukottai,Periyapuliampatti West,145,145,145,145,145,145,145,145,145,145,145,145,12,100.0
2024-25,Virudhunagar,Aruppukottai,Podampatti,11,11,11,11,11,11,11,11,11,11,11,11,12,100.0
2024-25,Virudhunagar,Aruppukottai,Poyyankulam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Virudhunagar,Aruppukottai,Puliyuran,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Virudhunagar,Aruppukottai,Ramapuram,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2024-25,Virudhunagar,Aruppukottai,Sembatti,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Virudhunagar,Aruppukottai,Soolakkarai (Ct),6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Aruppukottai,Sukkilanatham,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Aruppukottai,T.Koppuchithampatti,103,103,103,103,103,103,103,103,103,103,103,94,12,100.0
2024-25,Virudhunagar,Aruppukottai,T.Meenakshipuram,4,4,4,4,4,4,4,4,4,4,4,4,12,100.0
2024-25,Virudhunagar,Aruppukottai,Thiruvirunthalpuram,106,106,105,106,106,105,105,105,105,105,105,106,12,100.0
2024-25,Virudhunagar,Aruppukottai,Thummakundu,17,17,17,17,17,17,17,17,17,17,17,16,12,100.0
2024-25,Virudhunagar,Aruppukottai,Vadakkukoppuchithampatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Aruppukottai,Vaduvarpatti,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Aruppukottai,Valavanda Puram,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2024-25,Virudhunagar,Aruppukottai,Velayudhapuram,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Aruppukottai,Villipathiri,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Virudhunagar,Kariapatti,Achangulam,26,26,26,26,26,26,26,26,26,26,26,26,12,100.0
2024-25,Virudhunagar,Kariapatti,Alagianallur,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Virudhunagar,Kariapatti,Allalaperi,103,103,103,103,103,103,103,103,103,103,103,103,12,100.0
2024-25,Virudhunagar,Kariapatti,Allikkulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Amaiperukki,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Arasakulam,106,106,106,106,107,107,106,105,106,106,106,106,12,100.0
2024-25,Virudhunagar,Kariapatti,Athikulam,20,20,20,20,20,20,20,20,20,20,20,20,12,100.0
2024-25,Virudhunagar,Kariapatti,Aviyoor,4,4,4,4,7,4,4,4,4,4,4,4,12,100.0
2024-25,Virudhunagar,Kariapatti,Ayan Reddiapatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Chandrankulam,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Kariapatti,Chatrampuliangulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Chinna Alangulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Chithanendal,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Chittumoonradaippu,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Kariapatti,Chokkampatti,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Virudhunagar,Kariapatti,Chokkanendal,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Kariapatti,D.Kadambankulam,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Virudhunagar,Kariapatti,Iluppaikulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Isalimadai,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Kariapatti,Johilpatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kalkurichi,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2024-25,Virudhunagar,Kariapatti,Kaluvancheri,33,33,33,33,33,33,33,33,33,33,33,33,12,100.0
2024-25,Virudhunagar,Kariapatti,Kambali,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kambikudi,14,13,14,14,14,14,14,14,14,14,14,14,12,100.0
2024-25,Virudhunagar,Kariapatti,Kanakkanendal,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Karaikulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kariyanendal,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Virudhunagar,Kariapatti,Karungulam Nedungulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kattukkuthagai Karisalkulam,21,21,21,21,21,21,21,21,21,21,21,21,12,100.0
2024-25,Virudhunagar,Kariapatti,Keelidayankulam,10,10,10,10,10,10,10,10,10,10,10,10,12,100.0
2024-25,Virudhunagar,Kariapatti,Kilakanjirangulam,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Kariapatti,Koovarkulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kovilankulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kudumbangulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kundukulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Kurandi,13,13,13,13,13,13,13,13,13,13,13,13,12,100.0
2024-25,Virudhunagar,Kariapatti,Kurianjakkulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Mallanginar,9,9,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Virudhunagar,Kariapatti,Manankathan,13,11,13,13,13,13,13,13,13,13,13,13,12,100.0
2024-25,Virudhunagar,Kariapatti,Manaviyendal,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Mangulam,7,7,7,7,8,7,7,7,7,7,7,7,12,100.0
2024-25,Virudhunagar,Kariapatti,Manthoppu,59,59,59,59,59,59,59,59,59,59,59,59,12,100.0
2024-25,Virudhunagar,Kariapatti,Maraikulam,8,7,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Virudhunagar,Kariapatti,Melakallankulam,4,4,4,4,5,4,4,4,4,4,4,4,12,100.0
2024-25,Virudhunagar,Kariapatti,Melakanjirangulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Melapudupatti,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2024-25,Virudhunagar,Kariapatti,Mudukkangulam,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2024-25,Virudhunagar,Kariapatti,Mustakurichi,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Nandikundu,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Neivilakkunedungulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Pampatti,37,37,37,37,37,37,37,37,37,37,37,37,12,100.0
2024-25,Virudhunagar,Kariapatti,Pandanendal,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Panikkurippu,92,92,92,92,92,92,92,91,92,92,92,92,12,100.0
2024-25,Virudhunagar,Kariapatti,Panjar,54,54,54,54,54,54,54,54,54,54,54,54,12,100.0
2024-25,Virudhunagar,Kariapatti,Pappanam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Periaalangulam,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Kariapatti,Perunjalipudupatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Pisindi,84,84,84,84,84,84,84,84,84,84,84,84,12,100.0
2024-25,Virudhunagar,Kariapatti,Pulavanakkundu,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2024-25,Virudhunagar,Kariapatti,S.Kallupatti,9,8,9,9,9,9,9,9,9,9,9,9,12,100.0
2024-25,Virudhunagar,Kariapatti,Sooranoor,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,T.Veppankulam,86,86,86,86,86,86,86,86,86,86,86,86,12,100.0
2024-25,Virudhunagar,Kariapatti,Thamaraikulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Thenoor,20,14,20,20,20,20,20,20,20,20,20,20,12,100.0
2024-25,Virudhunagar,Kariapatti,Thonugal,6,6,6,6,6,6,6,6,6,6,6,6,12,100.0
2024-25,Virudhunagar,Kariapatti,Thoppur,64,64,64,64,64,64,64,64,64,64,64,64,12,100.0
2024-25,Virudhunagar,Kariapatti,Thottiankulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Thulukkangulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,V.Nangoor,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Vadakkupuliampatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Vaiyampatti,53,53,53,53,54,53,53,53,53,52,53,53,12,100.0
2024-25,Virudhunagar,Kariapatti,Valukkalotti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Kariapatti,Varalotti,8,8,8,8,8,8,8,8,8,8,8,8,12,100.0
2024-25,Virudhunagar,Kariapatti,Vellakulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Agathakulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Alangulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Anaikulam,52,52,51,52,52,51,51,51,51,51,52,52,12,100.0
2024-25,Virudhunagar,Narikudi,Andiyendal,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Athithnanendal,105,105,105,105,105,105,105,105,105,104,105,105,12,100.0
2024-25,Virudhunagar,Narikudi,Attikulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Damodarapuram,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Eluvani,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Erumaikkulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Illuppaiyur,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Irunjirai,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Isali,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Kadambankulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Kaladippappankulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Kallattur,11,11,11,11,11,11,11,11,11,11,11,11,12,100.0
2024-25,Virudhunagar,Narikudi,Kallumadaipulangulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Kamalipuliyankulam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Kandukondanmanickam,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Karungulamnedungulam,5,4,5,5,5,5,5,5,5,5,5,5,12,100.0
2024-25,Virudhunagar,Narikudi,Katanur,112,112,112,112,112,112,112,112,112,112,112,112,12,100.0
2024-25,Virudhunagar,Narikudi,Kattanpatti,5,5,5,5,5,5,5,5,5,5,5,5,12,100.0
