year,district_name,district_code,block_name,block_code,village_name,village_code,nitrogen_status,phosphorus_status,potassium_status,organic_carbon_status,electrical_conductivity_status,soil_ph_status,zinc_status,boron_status,manganese_status,sulphur_status,copper_status,iron_status,boron_deficient,boron_sufficient,copper_deficient,copper_sufficient,electrical_conductivity_non_saline,electrical_conductivity_saline,iron_deficient,iron_sufficient,manganese_deficient,manganese_sufficient,nitrogen_high,nitrogen_low,nitrogen_medium,organic_carbon_high,organic_carbon_low,organic_carbon_medium,phosphorus_high,phosphorus_low,phosphorus_medium,potassium_high,potassium_low,potassium_medium,soil_ph_acidic,soil_ph_alkaline,soil_ph_neutral,sulphur_deficient,sulphur_sufficient,zinc_deficient,zinc_sufficient
2024-25,Thoothukkudi,594,Kayathar,6423,Asoor,642198,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,100,1,0,101,101,0,86,15,0,101,0,101,0,0,101,0,8,0,93,100,0,1,0,0,101,2,99,41,60
2024-25,Thoothukkudi,594,Kayathar,6423,Ayyanaruthu,642221,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,101,0,0,101,101,0,100,1,0,101,0,101,0,0,101,0,0,0,101,101,0,0,0,1,100,0,101,0,101
2024-25,Thoothukkudi,594,Kayathar,6423,Chettikurichi,642194,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,122,1,1,122,122,1,121,2,1,122,0,123,0,0,123,0,0,12,111,118,0,5,0,44,79,17,106,123,0
2024-25,Thoothukkudi,594,Kayathar,6423,Chidambarampatti,642193,Low,Medium,Medium,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,2,0,0,2,2,0,0,2,0,2,0,2,0,0,2,0,1,0,1,1,0,1,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Cholapuram,642298,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,5,0,0,5,5,0,5,0,0,5,0,5,0,0,5,0,0,3,2,5,0,0,0,0,5,0,5,5,0
2024-25,Thoothukkudi,594,Kayathar,6423,Govindampatti,642208,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,7,0,0,7,7,0,7,0,0,7,0,7,0,0,7,0,0,0,7,7,0,0,0,0,7,0,7,4,3
2024-25,Thoothukkudi,594,Kayathar,6423,K.Chidambarapuram,642214,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,1,2
2024-25,Thoothukkudi,594,Kayathar,6423,K.Kumarapuram,642211,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,K.Subramaniapuram,642181,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,5,0,0,5,5,0,5,0,0,5,0,5,0,0,5,0,0,1,4,5,0,0,0,0,5,2,3,5,0
2024-25,Thoothukkudi,594,Kayathar,6423,K.Venkateswarapuram,642167,Low,Medium,High,Low,Non Saline,Alkaline,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,142,4,24,122,146,0,146,0,0,146,0,146,0,0,146,0,0,17,129,146,0,0,0,96,50,21,125,146,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kadambur,933414,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,17,0,0,17,17,0,17,0,0,17,0,17,0,0,17,0,0,4,13,17,0,0,0,0,17,0,17,4,13
2024-25,Thoothukkudi,594,Kayathar,6423,Kalampatti,642176,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,1,1,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kalangaraipatti,642177,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,123,1,0,124,124,0,124,0,0,124,0,124,0,0,124,0,0,2,122,124,0,0,0,0,124,54,70,114,10
2024-25,Thoothukkudi,594,Kayathar,6423,Kamanaickenpatti,642204,Low,Medium,High,Low,Non Saline,Alkaline,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,104,0,0,104,104,0,104,0,0,104,0,104,0,0,103,1,0,0,104,104,0,0,0,69,35,0,104,101,3
2024-25,Thoothukkudi,594,Kayathar,6423,Kannakkattai,642299,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,5,0,0,5,5,0,5,0,0,5,0,5,0,0,5,0,0,3,2,5,0,0,0,0,5,1,4,5,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kappulingampatti,642215,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,41,0,0,41,41,0,37,4,0,41,0,41,0,0,41,0,3,2,36,40,0,1,0,0,41,1,40,41,0
2024-25,Thoothukkudi,594,Kayathar,6423,Karadikulam,642180,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,4,0,0,4,4,0,4,0,0,4,0,4,0,0,4,0,0,2,2,4,0,0,0,0,4,2,2,4,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kattalampatti,642179,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,5,0,0,5,5,0,5,0,0,5,0,5,0,0,5,0,0,0,5,5,0,0,0,0,5,2,3,5,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kattarankulam,642183,Low,High,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,3,0,0,3,3,0,1,2,0,3,0,3,0,0,3,0,2,0,1,2,0,1,0,0,3,2,1,3,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kayathar,933418,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2024-25,Thoothukkudi,594,Kayathar,6423,Koppampatti,642202,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,1,2
2024-25,Thoothukkudi,594,Kayathar,6423,Kumara Ettayapuram,642168,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,4,0,0,4,4,0,4,0,0,4,0,4,0,0,4,0,0,2,2,4,0,0,0,0,4,2,2,4,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kuppanapuram,642212,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kurumalai,642191,Low,High,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,4,0,0,4,4,0,0,4,0,4,0,4,0,0,4,0,3,0,1,4,0,0,0,0,4,1,3,4,0
2024-25,Thoothukkudi,594,Kayathar,6423,Kuruvinatham,642203,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,20,2,0,22,22,0,22,0,0,22,0,22,0,0,22,0,0,3,19,22,0,0,0,0,22,0,22,1,21
2024-25,Thoothukkudi,594,Kayathar,6423,Melapparaipatti,642200,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,2,0,0,2,2,0,0,2,0,2,0,2,0,0,2,0,1,0,1,2,0,0,0,0,2,1,1,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Mudukkalankulam,642190,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,16,0,0,16,16,0,16,0,0,16,0,16,0,0,16,0,0,0,16,16,0,0,0,0,16,0,16,16,0
2024-25,Thoothukkudi,594,Kayathar,6423,Muthuramalingapuram,642390,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Ottudanpatti,642213,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,0,3
2024-25,Thoothukkudi,594,Kayathar,6423,Panikkarkulam,642219,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,40,0,0,40,40,0,40,0,0,40,0,40,0,0,40,0,0,0,40,40,0,0,0,0,40,0,40,40,0
2024-25,Thoothukkudi,594,Kayathar,6423,Panneerkulam,642223,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,3,0
2024-25,Thoothukkudi,594,Kayathar,6423,Podupatti,642295,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,4,0,0,4,4,0,4,0,0,4,0,4,0,0,4,0,0,0,4,4,0,0,0,0,4,1,3,2,2
2024-25,Thoothukkudi,594,Kayathar,6423,Pudukottai,933419,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2024-25,Thoothukkudi,594,Kayathar,6423,Pungavarnatham,642296,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,113,3,0,116,116,0,32,84,0,116,0,116,0,0,116,0,0,8,108,116,0,0,0,0,116,33,83,94,22
2024-25,Thoothukkudi,594,Kayathar,6423,Rajapudukudi,642225,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,3,0,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,0,3
2024-25,Thoothukkudi,594,Kayathar,6423,Sankarapperi,933422,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,39,0,0,39,39,0,39,0,0,39,0,39,0,0,39,0,0,11,28,39,0,0,0,0,39,0,39,2,37
2024-25,Thoothukkudi,594,Kayathar,6423,Sannadhuputhukudi,642226,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,2,0,0,2,2,0,0,2,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,0,2
2024-25,Thoothukkudi,594,Kayathar,6423,Saravanapuram,642182,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Sevalapperi,642197,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,4,0,0,4,4,0,2,2,0,4,0,4,0,0,4,0,2,2,0,4,0,0,0,0,4,1,3,3,1
2024-25,Thoothukkudi,594,Kayathar,6423,Sivagnanapuram,642199,Low,High,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,3,0,0,3,3,0,0,3,0,3,0,3,0,0,3,0,2,0,1,3,0,0,0,0,3,2,1,3,0
2024-25,Thoothukkudi,594,Kayathar,6423,Terku Ilandaikulam,642222,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2024-25,Thoothukkudi,594,Kayathar,6423,Theethampatti,642207,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,7,1,0,8,8,0,8,0,0,8,0,8,0,0,8,0,0,0,8,8,0,0,0,0,8,1,7,2,6
2024-25,Thoothukkudi,594,Kayathar,6423,Therku Kalugumalai,642178,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,4,0,0,4,4,0,4,0,0,4,0,4,0,0,4,0,0,2,2,4,0,0,0,0,4,4,0,4,0
2024-25,Thoothukkudi,594,Kayathar,6423,Therku Mylodai,642224,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,99,3,0,102,76,26,1,101,0,102,0,102,0,0,102,0,100,0,2,3,0,99,0,0,102,100,2,0,102
2024-25,Thoothukkudi,594,Kayathar,6423,Therku Vandanam,642210,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Thirumalaipuram,642216,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Thirumangalakuruchi,642195,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,15,0,0,15,15,0,13,2,0,15,0,15,0,0,15,0,2,0,13,14,0,1,0,0,15,1,14,15,0
2024-25,Thoothukkudi,594,Kayathar,6423,Tottampatti,642206,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,8,0,0,8,8,0,8,0,0,8,0,8,0,0,8,0,0,0,8,8,0,0,0,0,8,2,6,2,6
2024-25,Thoothukkudi,594,Kayathar,6423,Usilankulam,642220,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2024-25,Thoothukkudi,594,Kayathar,6423,Vadakku Ilandaikulam,642218,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,3,0,0,3,3,0,0,3,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,0,3
2024-25,Thoothukkudi,594,Kayathar,6423,Vadakku Vandanam,642209,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Vanaramutti,642169,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,2,0,2,0
2024-25,Thoothukkudi,594,Kayathar,6423,Vellalankottai,642196,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,40,1,0,41,41,0,41,0,0,41,0,41,0,0,41,0,0,0,41,41,0,0,0,0,41,0,41,41,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Alampatti,933409,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,26,0,0,26,26,0,26,0,0,26,0,26,0,0,26,0,0,3,23,26,0,0,0,1,25,0,26,26,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Appaneri,933405,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Athikinar,642294,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,44,0,0,44,44,0,44,0,0,44,0,44,0,0,44,0,0,1,43,44,0,0,0,0,44,1,43,3,41
2024-25,Thoothukkudi,594,Kovilpatti,6424,Avalnatham,642172,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,136,10,15,131,137,9,130,16,0,146,0,146,0,0,146,0,0,91,55,141,0,5,0,46,100,0,146,145,1
2024-25,Thoothukkudi,594,Kovilpatti,6424,Ayyakottaiyur,642257,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,88,0,0,88,88,0,88,0,3,85,0,88,0,0,88,0,40,1,47,88,0,0,0,19,69,14,74,88,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Ayyaneri,933406,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Chidambarapuram,642272,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,64,1,0,65,65,0,61,4,0,65,0,65,0,0,65,0,0,7,58,65,0,0,0,0,65,0,65,65,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Chithirampatti,933404,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,2,1,3,0,0,0,0,3,0,3,3,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Duraiyoor,642189,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,1,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Ettaiyapuram,933428,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,15,0,0,15,15,0,12,3,0,15,0,15,0,0,15,0,0,2,13,15,0,0,0,0,15,0,15,15,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Ettilappanaickenpatti,642297,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,1,2,0,3,3,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Idaiseval,642184,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,1,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Idaiseval Ii,933407,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Ilaiyarasanenthal,933408,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,3,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Ilambuvanam,642274,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,4,0,0,4,4,0,4,0,0,4,0,4,0,0,4,0,0,0,4,4,0,0,0,0,4,0,4,4,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Iluppaiyurani (Ct),642240,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Inam Maniyachi (Ct),642242,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,3,0,0,3,3,0,3,0,0,3,0,3,0,0,3,0,0,1,2,3,0,0,0,0,3,0,3,3,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Irachi,642285,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,147,0,0,147,147,0,147,0,0,147,0,147,0,0,147,0,0,44,103,147,0,0,0,19,128,78,69,146,1
2024-25,Thoothukkudi,594,Kovilpatti,6424,Jameen Thevarkulam,933410,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kadalaiyur,642260,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,5,0,0,5,5,0,5,0,0,5,0,5,0,0,5,0,0,0,5,5,0,0,0,0,5,0,5,5,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kalugumalai,933411,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,1,1,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kangankulam,933412,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,1,1,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kattaramanpatti,642259,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,122,26,0,148,148,0,145,3,2,146,0,148,0,0,148,0,0,1,147,148,0,0,0,0,148,0,148,146,2
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kila Eral,642290,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kilalipatti,642186,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kodukkamparai,642188,Low,Low,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,1,1,2,0,0,0,1,1,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kovilpatti,642171,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,1,1,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Kumaragiri,642273,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,20,1,0,21,21,0,0,21,0,21,0,21,0,0,21,0,0,6,15,21,0,0,0,1,20,0,21,21,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Lakshmiammalpuram,933413,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,2,0,0,2,2,0,2,0,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Lingampatti,642173,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,4,0,0,4,4,0,4,0,0,4,0,4,0,0,4,0,0,1,3,4,0,0,0,0,4,0,4,4,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Manjanaickenpatti,642293,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Manthithoppu (Ct),642244,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,23,0,0,23,23,0,23,0,0,23,0,23,0,0,23,0,0,0,23,23,0,0,0,1,22,1,22,1,22
2024-25,Thoothukkudi,594,Kovilpatti,6424,Meenakshipuram,642261,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,102,2,0,104,104,0,4,100,0,104,0,104,0,0,104,0,10,1,93,104,0,0,0,0,104,2,102,104,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Mela Eral,642289,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,6,0,0,6,6,0,5,1,0,6,0,6,0,0,6,0,0,1,5,6,0,0,0,0,6,0,6,6,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Mudukkumeendanpatti,642175,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0
2024-25,Thoothukkudi,594,Kovilpatti,6424,Mukkuttumalai,933403,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,7,0,0,7,7,0,7,0,0,7,0,7,0,0,7,0,0,1,6,7,0,0,0,0,7,0,7,7,0
